Hour_0,biomass_1,conventional_hydroelectric_2,conventional_steam_coal_3,hydroelectric_pumped_storage_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,nuclear_9,onshore_wind_turbine_10,small_hydroelectric_11,solar_photovoltaic_12,biomass_13,conventional_hydroelectric_14,conventional_steam_coal_15,hydroelectric_pumped_storage_16,natural_gas_fired_combined_cycle_17,natural_gas_fired_combined_cycle_18,natural_gas_fired_combustion_turbine_19,natural_gas_fired_combustion_turbine_20,natural_gas_steam_turbine_21,natural_gas_steam_turbine_22,onshore_wind_turbine_23,small_hydroelectric_24,solar_photovoltaic_25,biomass_26,conventional_hydroelectric_27,geothermal_28,natural_gas_fired_combined_cycle_29,natural_gas_fired_combustion_turbine_30,onshore_wind_turbine_31,small_hydroelectric_32,solar_photovoltaic_33,biomass_34,conventional_hydroelectric_35,conventional_steam_coal_36,natural_gas_fired_combustion_turbine_37,onshore_wind_turbine_38,small_hydroelectric_39,biomass_40,conventional_steam_coal_41,geothermal_42,natural_gas_fired_combined_cycle_43,natural_gas_fired_combined_cycle_44,natural_gas_fired_combined_cycle_45,natural_gas_fired_combustion_turbine_46,natural_gas_fired_combustion_turbine_47,natural_gas_steam_turbine_48,natural_gas_steam_turbine_49,onshore_wind_turbine_50,small_hydroelectric_51,solar_photovoltaic_52,biomass_53,conventional_hydroelectric_54,conventional_steam_coal_55,geothermal_56,natural_gas_fired_combined_cycle_57,natural_gas_fired_combined_cycle_58,natural_gas_fired_combined_cycle_59,natural_gas_fired_combustion_turbine_60,natural_gas_fired_combustion_turbine_61,natural_gas_steam_turbine_62,onshore_wind_turbine_63,small_hydroelectric_64,solar_photovoltaic_65,biomass_66,conventional_hydroelectric_67,geothermal_68,hydroelectric_pumped_storage_69,natural_gas_fired_combined_cycle_70,natural_gas_fired_combined_cycle_71,natural_gas_fired_combined_cycle_72,natural_gas_fired_combined_cycle_73,natural_gas_fired_combustion_turbine_74,natural_gas_fired_combustion_turbine_75,natural_gas_fired_combustion_turbine_76,natural_gas_fired_combustion_turbine_77,natural_gas_fired_combustion_turbine_78,nuclear_79,onshore_wind_turbine_80,small_hydroelectric_81,solar_photovoltaic_82,biomass_83,conventional_hydroelectric_84,conventional_steam_coal_85,geothermal_86,hydroelectric_pumped_storage_87,natural_gas_fired_combined_cycle_88,natural_gas_fired_combined_cycle_89,natural_gas_fired_combustion_turbine_90,natural_gas_fired_combustion_turbine_91,natural_gas_fired_combustion_turbine_92,nuclear_93,onshore_wind_turbine_94,small_hydroelectric_95,solar_photovoltaic_96,biomass_97,geothermal_98,hydroelectric_pumped_storage_99,natural_gas_fired_combined_cycle_100,natural_gas_fired_combined_cycle_101,natural_gas_fired_combustion_turbine_102,natural_gas_fired_combustion_turbine_103,natural_gas_fired_combustion_turbine_104,onshore_wind_turbine_105,small_hydroelectric_106,solar_photovoltaic_107,biomass_108,conventional_hydroelectric_109,conventional_steam_coal_110,geothermal_111,hydroelectric_pumped_storage_112,natural_gas_fired_combined_cycle_113,natural_gas_fired_combined_cycle_114,natural_gas_fired_combined_cycle_115,natural_gas_fired_combined_cycle_116,natural_gas_fired_combustion_turbine_117,natural_gas_fired_combustion_turbine_118,natural_gas_fired_combustion_turbine_119,natural_gas_fired_combustion_turbine_120,natural_gas_fired_combustion_turbine_121,natural_gas_steam_turbine_122,natural_gas_steam_turbine_123,onshore_wind_turbine_124,small_hydroelectric_125,solar_photovoltaic_126,biomass_127,conventional_hydroelectric_128,conventional_steam_coal_129,geothermal_130,natural_gas_fired_combined_cycle_131,natural_gas_fired_combined_cycle_132,natural_gas_fired_combustion_turbine_133,natural_gas_fired_combustion_turbine_134,natural_gas_fired_combustion_turbine_135,onshore_wind_turbine_136,small_hydroelectric_137,solar_photovoltaic_138,conventional_hydroelectric_139,conventional_steam_coal_140,natural_gas_fired_combined_cycle_141,natural_gas_fired_combustion_turbine_142,natural_gas_fired_combustion_turbine_143,onshore_wind_turbine_144,small_hydroelectric_145
6797,1,0.1717,1,1,1,1,1,1,1,0.1779,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.4491,0.3724,0,1,0.2448,1,1,1,0.0252,0.2448,0,1,0.2271,1,1,0.3951,0.2271,1,1,1,1,1,1,1,1,1,1,0.4954,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.348594604,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1566,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.3009,0.2852,0,1,1,1,1,1,1,1,1,0.674859048,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.415362503,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.1988,0.1886,0,0.0903,1,1,1,1,0.2206,0.0903
6798,1,0.1717,1,1,1,1,1,1,1,0.1773,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.4155,0.3724,0,1,0.2448,1,1,1,0.0125,0.2448,0,1,0.2271,1,1,0.2902,0.2271,1,1,1,1,1,1,1,1,1,1,0.4708,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.174745324,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3888,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.2281,0.2852,0,1,1,1,1,1,1,1,1,0.771083975,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.574578754,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2217,0.1886,0,0.0903,1,1,1,1,0.2451,0.0903
6799,1,0.1717,1,1,1,1,1,1,1,0.201,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.488,0.3724,0,1,0.2448,1,1,1,0.0278,0.2448,0,1,0.2271,1,1,0.1938,0.2271,1,1,1,1,1,1,1,1,1,1,0.4145,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.062002518,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.4241,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.2069,0.2852,0,1,1,1,1,1,1,1,1,0.812915776,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.596617914,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2373,0.1886,0,0.0903,1,1,1,1,0.333,0.0903
6800,1,0.1717,1,1,1,1,1,1,1,0.1143,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.6865,0.3724,0,1,0.2448,1,1,1,0.043,0.2448,0,1,0.2271,1,1,0.153,0.2271,1,1,1,1,1,1,1,1,1,1,0.4501,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.021682014,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3047,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.214,0.2852,0,1,1,1,1,1,1,1,1,0.836084348,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.497754901,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2758,0.1886,0,0.0903,1,1,1,1,0.3332,0.0903
6801,1,0.1717,1,1,1,1,1,1,1,0.1262,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.6464,0.3724,0,1,0.2448,1,1,1,0.0856,0.2448,0,1,0.2271,1,1,0.1315,0.2271,1,1,1,1,1,1,1,1,1,1,0.3257,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.028893885,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.194,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.1661,0.2852,0,1,1,1,1,1,1,1,1,0.855986584,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.484997954,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2993,0.1886,0,0.0903,1,1,1,1,0.316,0.0903
6802,1,0.1717,1,1,1,1,1,1,1,0.1889,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.5463,0.3724,0,1,0.2448,1,1,1,0.1492,0.2448,0,1,0.2271,1,1,0.1154,0.2271,1,1,1,1,1,1,1,1,1,1,0.2875,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.036636691,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1668,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0999,0.2852,0,1,1,1,1,1,1,1,1,0.842698675,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.411405249,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2461,0.1886,0,0.0903,1,1,1,1,0.2572,0.0903
6803,1,0.1717,1,1,1,1,1,1,1,0.2644,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.4879,0.3724,0,1,0.2448,1,1,1,0.1426,0.2448,0,1,0.2271,1,1,0.0914,0.2271,1,1,1,1,1,1,1,1,1,1,0.1958,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.047095324,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1632,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0656,0.2852,0,1,1,1,1,1,1,1,1,0.834416687,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.325855862,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2001,0.1886,0,0.0903,1,1,1,1,0.2106,0.0903
6804,1,0.1717,1,1,1,1,1,1,1,0.1902,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.3447,0.3724,0,1,0.2448,1,1,1,0.1024,0.2448,0,1,0.2271,1,1,0.0659,0.2271,1,1,1,1,1,1,1,1,1,1,0.1145,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.050197842,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.152,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0354,0.2852,0,1,1,1,1,1,1,1,1,0.786173789,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256967603,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.1403,0.1886,0,0.0903,1,1,1,1,0.3178,0.0903
6805,1,0.1717,1,1,1,1,1,1,1,0.3509,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.4361,0.3724,0,1,0.2448,1,1,1,0.1059,0.2448,0,1,0.2271,1,1,0.1,0.2271,1,1,1,1,1,1,1,1,1,1,0.0846,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.095275899,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3107,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0358,0.2852,0,1,1,1,1,1,1,1,1,0.811191843,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195943176,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.1194,0.1886,0,0.0903,1,1,1,1,0.232,0.0903
6806,1,0.1717,1,1,1,1,1,1,1,0.341,0.1717,0.0272,1,0.3724,1,1,1,1,1,1,1,1,0.3015,0.3724,0.2965,1,0.2448,1,1,1,0.0819,0.2448,0.0001,1,0.2271,1,1,0.133,0.2271,1,1,1,1,1,1,1,1,1,1,0.0471,0.1683,0.2461,1,0.3338,1,1,1,1,1,1,1,1,0.127584892,0.3338,0.005826709,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1383,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0429,0.2852,0,1,1,1,1,1,1,1,1,0.84783147,0.33491181,0.011466258,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27012668,0.115489926,6.55E-05,1,0.1886,1,1,1,1,1,1,1,0.0624,0.1886,0.1068,0.0903,1,1,1,1,0.321,0.0903
6807,1,0.1717,1,1,1,1,1,1,1,0.35,0.1717,0.2027,1,0.3724,1,1,1,1,1,1,1,1,0.2237,0.3724,0.4904,1,0.2448,1,1,1,0.0186,0.2448,0.397,1,0.2271,1,1,0.182,0.2271,1,1,1,1,1,1,1,1,1,1,0.0664,0.1683,0.4317,1,0.3338,1,1,1,1,1,1,1,1,0.180928058,0.3338,0.203002839,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.2917,0.242717347,0.1665,1,0.2852,1,1,1,1,1,1,1,1,1,0.0285,0.2852,0.253,1,1,1,1,1,1,1,1,0.834139752,0.33491181,0.315081642,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.336004346,0.115489926,0.263367931,1,0.1886,1,1,1,1,1,1,1,0.0548,0.1886,0.3653,0.0903,1,1,1,1,0.3809,0.0903
6808,1,0.1717,1,1,1,1,1,1,1,0.2617,0.1717,0.3745,1,0.3724,1,1,1,1,1,1,1,1,0.2129,0.3724,0.632,1,0.2448,1,1,1,0.0249,0.2448,0.596,1,0.2271,1,1,0.3364,0.2271,1,1,1,1,1,1,1,1,1,1,0.0481,0.1683,0.5371,1,0.3338,1,1,1,1,1,1,1,1,0.207716906,0.3338,0.314339761,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.2493,0.242717347,0.3391,1,0.2852,1,1,1,1,1,1,1,1,1,0.0221,0.2852,0.4733,1,1,1,1,1,1,1,1,0.873166542,0.33491181,0.535985132,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138367152,0.115489926,0.459763288,1,0.1886,1,1,1,1,1,1,1,0.0131,0.1886,0.5952,0.0903,1,1,1,1,0.3425,0.0903
6809,1,0.1717,1,1,1,1,1,1,1,0.2892,0.1717,0.4586,1,0.3724,1,1,1,1,1,1,1,1,0.1812,0.3724,0.7185,1,0.2448,1,1,1,0.0059,0.2448,0.6963,1,0.2271,1,1,0.2945,0.2271,1,1,1,1,1,1,1,1,1,1,0.0637,0.1683,0.5782,1,0.3338,1,1,1,1,1,1,1,1,0.161094964,0.3338,0.437350787,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3019,0.242717347,0.4098,1,0.2852,1,1,1,1,1,1,1,1,1,0.0033,0.2852,0.6084,1,1,1,1,1,1,1,1,0.862182774,0.33491181,0.617803314,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.099948791,0.115489926,0.565272687,1,0.1886,1,1,1,1,1,1,1,0.005,0.1886,0.6296,0.0903,1,1,1,1,0.2273,0.0903
6810,1,0.1717,1,1,1,1,1,1,1,0.2656,0.1717,0.4874,1,0.3724,1,1,1,1,1,1,1,1,0.1656,0.3724,0.7501,1,0.2448,1,1,1,0.0033,0.2448,0.7292,1,0.2271,1,1,0.3024,0.2271,1,1,1,1,1,1,1,1,1,1,0.1048,0.1683,0.5811,1,0.3338,1,1,1,1,1,1,1,1,0.071503957,0.3338,0.497831088,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.513,0.242717347,0.4088,1,0.2852,1,1,1,1,1,1,1,1,1,0.0026,0.2852,0.68,1,1,1,1,1,1,1,1,0.83906207,0.33491181,0.668243175,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.100721251,0.115489926,0.613572175,1,0.1886,1,1,1,1,1,1,1,0.0055,0.1886,0.671,0.0903,1,1,1,1,0.2042,0.0903
6811,1,0.1717,1,1,1,1,1,1,1,0.2709,0.1717,0.4811,1,0.3724,1,1,1,1,1,1,1,1,0.2083,0.3724,0.754,1,0.2448,1,1,1,0.0035,0.2448,0.7484,1,0.2271,1,1,0.3217,0.2271,1,1,1,1,1,1,1,1,1,1,0.0426,0.1683,0.6327,1,0.3338,1,1,1,1,1,1,1,1,0.056969065,0.3338,0.44609806,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.4774,0.242717347,0.438,1,0.2852,1,1,1,1,1,1,1,1,1,0.0008,0.2852,0.7145,1,1,1,1,1,1,1,1,0.815188323,0.33491181,0.678786879,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.130084673,0.115489926,0.53947656,1,0.1886,1,1,1,1,1,1,1,0.0025,0.1886,0.6118,0.0903,1,1,1,1,0.2192,0.0903
6812,1,0.1717,1,1,1,1,1,1,1,0.4507,0.1717,0.509,1,0.3724,1,1,1,1,1,1,1,1,0.4427,0.3724,0.7353,1,0.2448,1,1,1,0.0034,0.2448,0.7507,1,0.2271,1,1,0.3647,0.2271,1,1,1,1,1,1,1,1,1,1,0.103,0.1683,0.6043,1,0.3338,1,1,1,1,1,1,1,1,0.01801259,0.3338,0.490741111,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3233,0.242717347,0.4141,1,0.2852,1,1,1,1,1,1,1,1,1,0.0051,0.2852,0.7306,1,1,1,1,1,1,1,1,0.817154948,0.33491181,0.688330063,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.149535143,0.115489926,0.557764085,1,0.1886,1,1,1,1,1,1,1,0.0243,0.1886,0.5173,0.0903,1,1,1,1,0.1718,0.0903
6813,1,0.1717,1,1,1,1,1,1,1,0.6919,0.1717,0.5059,1,0.3724,1,1,1,1,1,1,1,1,0.5435,0.3724,0.7022,1,0.2448,1,1,1,0.0058,0.2448,0.552,1,0.2271,1,1,0.3395,0.2271,1,1,1,1,1,1,1,1,1,1,0.0722,0.1683,0.5433,1,0.3338,1,1,1,1,1,1,1,1,0.020917266,0.3338,0.526426553,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3184,0.242717347,0.5681,1,0.2852,1,1,1,1,1,1,1,1,1,0.0068,0.2852,0.5587,1,1,1,1,1,1,1,1,0.798846211,0.33491181,0.56295647,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.227143606,0.115489926,0.589852891,1,0.1886,1,1,1,1,1,1,1,0.0564,0.1886,0.59,0.0903,1,1,1,1,0.1862,0.0903
6814,1,0.1717,1,1,1,1,1,1,1,0.5619,0.1717,0.5229,1,0.3724,1,1,1,1,1,1,1,1,0.5865,0.3724,0.6012,1,0.2448,1,1,1,0.0091,0.2448,0.7046,1,0.2271,1,1,0.3336,0.2271,1,1,1,1,1,1,1,1,1,1,0.2004,0.1683,0.4888,1,0.3338,1,1,1,1,1,1,1,1,0.007158273,0.3338,0.449560809,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3486,0.242717347,0.4687,1,0.2852,1,1,1,1,1,1,1,1,1,0.0301,0.2852,0.7049,1,1,1,1,1,1,1,1,0.706650973,0.33491181,0.588372902,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.139343808,0.115489926,0.461449187,1,0.1886,1,1,1,1,1,1,1,0.1984,0.1886,0.4819,0.0903,1,1,1,1,0.1814,0.0903
6815,1,0.1717,1,1,1,1,1,1,1,0.5618,0.1717,0.4105,1,0.3724,1,1,1,1,1,1,1,1,0.6078,0.3724,0.3802,1,0.2448,1,1,1,0.0044,0.2448,0.5991,1,0.2271,1,1,0.3183,0.2271,1,1,1,1,1,1,1,1,1,1,0.365,0.1683,0.2981,1,0.3338,1,1,1,1,1,1,1,1,0.003552158,0.3338,0.372992348,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.2924,0.242717347,0.4363,1,0.2852,1,1,1,1,1,1,1,1,1,0.0288,0.2852,0.6071,1,1,1,1,1,1,1,1,0.772234948,0.33491181,0.462220805,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091014466,0.115489926,0.394681999,1,0.1886,1,1,1,1,1,1,1,0.1807,0.1886,0.343,0.0903,1,1,1,1,0.2751,0.0903
6816,1,0.1717,1,1,1,1,1,1,1,0.3527,0.1717,0.2278,1,0.3724,1,1,1,1,1,1,1,1,0.46,0.3724,0.1257,1,0.2448,1,1,1,0.0011,0.2448,0.4079,1,0.2271,1,1,0.1822,0.2271,1,1,1,1,1,1,1,1,1,1,0.3462,0.1683,0.06,1,0.3338,1,1,1,1,1,1,1,1,0.114245324,0.3338,0.260104362,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3381,0.242717347,0.2863,1,0.2852,1,1,1,1,1,1,1,1,1,0.0319,0.2852,0.438,1,1,1,1,1,1,1,1,0.73482323,0.33491181,0.26644773,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.217884795,0.115489926,0.296708259,1,0.1886,1,1,1,1,1,1,1,0.088,0.1886,0.1527,0.0903,1,1,1,1,0.274,0.0903
6817,1,0.1717,1,1,1,1,1,1,1,0.1502,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.3445,0.3724,0,1,0.2448,1,1,1,0.0166,0.2448,0,1,0.2271,1,1,0.1999,0.2271,1,1,1,1,1,1,1,1,1,1,0.3398,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.536376978,0.3338,0.007482499,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3498,0.242717347,0.0617,1,0.2852,1,1,1,1,1,1,1,1,1,0.039,0.2852,0.1574,1,1,1,1,1,1,1,1,0.755867122,0.33491181,0.001210316,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.311784652,0.115489926,0.083760239,1,0.1886,1,1,1,1,1,1,1,0.0514,0.1886,0,0.0903,1,1,1,1,0.2631,0.0903
6818,1,0.1717,1,1,1,1,1,1,1,0.1527,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.246,0.3724,0,1,0.2448,1,1,1,0.058,0.2448,0,1,0.2271,1,1,0.3051,0.2271,1,1,1,1,1,1,1,1,1,1,0.2345,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.501016187,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.3941,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0358,0.2852,0,1,1,1,1,1,1,1,1,0.672158592,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.158178627,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.04,0.1886,0,0.0903,1,1,1,1,0.3176,0.0903
6819,1,0.1717,1,1,1,1,1,1,1,0.2978,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1631,0.3724,0,1,0.2448,1,1,1,0.1553,0.2448,0,1,0.2271,1,1,0.3177,0.2271,1,1,1,1,1,1,1,1,1,1,0.2824,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.310451799,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.2631,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0064,0.2852,0,1,1,1,1,1,1,1,1,0.587748033,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.191206168,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.0263,0.1886,0,0.0903,1,1,1,1,0.3403,0.0903
6820,1,0.1717,1,1,1,1,1,1,1,0.2472,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1575,0.3724,0,1,0.2448,1,1,1,0.0658,0.2448,0,1,0.2271,1,1,0.2722,0.2271,1,1,1,1,1,1,1,1,1,1,0.3508,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.236334892,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1155,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.001,0.2852,0,1,1,1,1,1,1,1,1,0.596299172,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.281753259,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.0512,0.1886,0,0.0903,1,1,1,1,0.3521,0.0903
6821,1,0.1717,1,1,1,1,1,1,1,0.2017,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1747,0.3724,0,1,0.2448,1,1,1,0.0086,0.2448,0,1,0.2271,1,1,0.302,0.2271,1,1,1,1,1,1,1,1,1,1,0.3264,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.051221583,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1205,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0031,0.2852,0,1,1,1,1,1,1,1,1,0.7043294,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.320177379,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.1148,0.1886,0,0.0903,1,1,1,1,0.4046,0.0903
6822,1,0.1717,1,1,1,1,1,1,1,0.1278,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1537,0.3724,0,1,0.2448,1,1,1,0.0081,0.2448,0,1,0.2271,1,1,0.1842,0.2271,1,1,1,1,1,1,1,1,1,1,0.3392,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.155839568,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.1779,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0082,0.2852,0,1,1,1,1,1,1,1,1,0.744679213,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.446043547,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2395,0.1886,0,0.0903,1,1,1,1,0.4528,0.0903
6823,1,0.1717,1,1,1,1,1,1,1,0.1675,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1811,0.3724,0,1,0.2448,1,1,1,0.1153,0.2448,0,1,0.2271,1,1,0.2296,0.2271,1,1,1,1,1,1,1,1,1,1,0.3138,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.163447482,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.0993,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.0231,0.2852,0,1,1,1,1,1,1,1,1,0.725601781,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.526106991,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2509,0.1886,0,0.0903,1,1,1,1,0.4671,0.0903
6824,1,0.1717,1,1,1,1,1,1,1,0.2616,0.1717,0,1,0.3724,1,1,1,1,1,1,1,1,0.1469,0.3724,0,1,0.2448,1,1,1,0.1552,0.2448,0,1,0.2271,1,1,0.2587,0.2271,1,1,1,1,1,1,1,1,1,1,0.2666,0.1683,0,1,0.3338,1,1,1,1,1,1,1,1,0.101238129,0.3338,0,1,0.242717347,1,1,1,1,1,1,1,1,1,1,1,1,0.0213,0.242717347,0,1,0.2852,1,1,1,1,1,1,1,1,1,0.1393,0.2852,0,1,1,1,1,1,1,1,1,0.704667495,0.33491181,0,1,0.115489926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.615794512,0.115489926,0,1,0.1886,1,1,1,1,1,1,1,0.2115,0.1886,0,0.0903,1,1,1,1,0.4144,0.0903
